GROUP_ID,PAPER_RECORD_ID,PAPER_ID,PAPER_ID_STATUS,CV_GROUP_V4,CV_GROUP_V4_BASIS,DATABASE,CITATION,SAMPLE NAME,LABEL,SET,PAPER_YEAR,PAPER_FIRST_AUTHOR,PAPER_MATCH_KEY,PAPER_DOI
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0759-18.80|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0759-18.80,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0759-4.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0759-4.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0760-11.00|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0760-11.00,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0761-1.00|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0761-1.00,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0762-9.10|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0762-9.10,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0763-14.90|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0763-14.90,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0763-2.70|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0763-2.70,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0763-6.10|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0763-6.10,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0764-11.80|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0764-11.80,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0765-15.00|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0765-15.00,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0765-6.40|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0765-6.40,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0766-4.80|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0766-4.80,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0766-8.40|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0766-8.40,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0767-18.70|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0767-18.70,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0767-5.30|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0767-5.30,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0768-0.00|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0768-0.00,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0768-11.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0768-11.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0769-12.70|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0769-12.70,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0769-4.00|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0769-4.00,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0770-10.70|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0770-10.70,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0770-16.50|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0770-16.50,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0770-2.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0770-2.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0770-21.80|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0770-21.80,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0771-10.30|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0771-10.30,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0771-20.00|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0771-20.00,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0771-7.50|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0771-7.50,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0772-14.10|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0772-14.10,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0772-6.90|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0772-6.90,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0773-12.40|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0773-12.40,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0774-0.40|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0774-0.40,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0774-0.60|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0774-0.60,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0774-18.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0774-18.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0775-1.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0775-1.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0775-7.90|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0775-7.90,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0776-0.40|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0776-0.40,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0776-17.60|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0776-17.60,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0776-5.80|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0776-5.80,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0777-15.70|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0777-15.70,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0778-18.50|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0778-18.50,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0778-19.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0778-19.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0778-3.60|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0778-3.60,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0779-15.40|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0779-15.40,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0779-18.9|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0779-18.9,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0780-16.70|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0780-16.70,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0780-20.80|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0780-20.80,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0781-12.60|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0781-12.60,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0781-3.10|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0781-3.10,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0782-6.60|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0782-6.60,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0783-18.50|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0783-18.50,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0783-2.90|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0783-2.90,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0784-8.40|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0784-8.40,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0786-13.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0786-13.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0789-2.60|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0789-2.60,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0790-10.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0790-10.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0790-18.90|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0790-18.90,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0790-7.80|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0790-7.80,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0791-9.30|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0791-9.30,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0792-1.40|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0792-1.40,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0792-6.20|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0792-6.20,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0792-8.10|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0792-8.10,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0796-4.50|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0796-4.50,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0799-0.00|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0799-0.00,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
GEOROC|[7039] STOLPER E. M. (2004)|||SAMP. SR0799-7.70|||HAWAIIAN ISLANDS / HAWAII / MAUNA KEA,GEOROC|CITATION_ID|7039,PAPER|GEOROC|CITATION_ID|7039,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|7039,PAPER_ID,GEOROC, [7039] STOLPER E. M. (2004),samp. SR0799-7.70,OIB,TRAIN,2004,STOLPER,STOLPER|2004,
